,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age
16880,986000.0,4,3.5,2840,5900,2.0,3,10,1920,2008.0,98118,47.5543,-122.268,1300,4900,1,105
16881,315000.0,4,2.5,2080,5650,1.0,3,7,1680,0.0,98178,47.5107,-122.257,1270,5650,0,65
16884,760000.0,3,2.5,2190,10000,1.0,4,7,1540,0.0,98040,47.5419,-122.214,2880,11782,0,58
16887,300000.0,3,1.0,1300,20812,1.0,3,6,1300,0.0,98106,47.5435,-122.359,1210,17340,0,88
16888,474950.0,5,2.5,2080,8347,1.0,4,7,1460,0.0,98034,47.7334,-122.168,1840,7713,0,40
16889,470000.0,4,2.0,2180,17180,2.0,4,7,2180,0.0,98014,47.698,-121.92,1880,14043,0,38
16890,437500.0,3,1.0,1630,16393,1.0,3,7,1630,0.0,98033,47.6576,-122.186,1880,23497,0,46
16891,520000.0,2,1.5,1840,3825,1.0,3,8,1040,0.0,98117,47.6808,-122.38,1290,5100,0,87
16892,237600.0,2,1.0,1370,11584,1.0,4,6,1370,0.0,98198,47.4224,-122.293,1330,8012,0,65
16893,162950.0,2,1.0,950,2784,1.0,4,8,950,0.0,98198,47.3793,-122.321,1080,3899,0,43
16894,457000.0,3,1.75,1690,6375,1.0,3,8,1690,2002.0,98024,47.5247,-121.926,1270,7774,1,112
16895,635000.0,3,2.5,1780,11000,1.0,4,8,1210,0.0,98006,47.5574,-122.149,2310,9700,0,35
16896,735000.0,4,3.0,2840,4120,1.5,4,8,2060,0.0,98118,47.5683,-122.283,1840,5871,0,84
16899,655000.0,4,2.5,2370,9517,1.0,3,9,1630,0.0,98074,47.6222,-122.034,2440,9035,0,31
16900,425000.0,3,1.75,1610,144619,1.0,3,7,1610,0.0,98024,47.5659,-121.863,2220,144619,0,38
16901,137000.0,3,1.0,1300,10125,1.0,4,6,1300,0.0,98002,47.2921,-122.215,1300,10125,0,56
16904,830000.0,5,2.25,2780,10192,2.0,4,9,2780,0.0,98007,47.6134,-122.152,2740,9900,0,37
16907,353000.0,2,1.0,1100,7500,1.0,3,7,1100,0.0,98125,47.7235,-122.326,1920,7149,0,64
16910,226000.0,4,1.0,1270,6459,1.5,3,7,1270,0.0,98118,47.5441,-122.273,1300,4100,0,97
16911,358000.0,3,1.0,890,9870,1.0,4,7,890,0.0,98056,47.5398,-122.178,1270,9861,0,55
16912,501000.0,3,1.75,1480,8667,1.0,5,7,740,0.0,98006,47.5718,-122.136,1600,10644,0,61
16915,725000.0,5,2.5,3210,12000,1.0,4,8,1830,0.0,98007,47.6205,-122.148,2450,12000,0,47
16916,350500.0,3,2.25,1870,7200,1.0,3,7,1390,0.0,98072,47.734,-122.174,1830,7876,0,40
16917,610000.0,5,2.5,3990,3839,1.0,4,8,1990,0.0,98112,47.6236,-122.299,2090,5000,0,53
16918,605125.0,2,1.0,1160,5029,1.0,3,7,910,0.0,98115,47.6723,-122.266,1220,5029,0,75
16919,1390000.0,4,2.25,2940,20384,2.0,4,9,2940,0.0,98004,47.6214,-122.227,3410,19910,0,45
16920,550000.0,3,2.25,1850,37264,2.0,3,8,1850,0.0,98053,47.6486,-122.035,2390,36036,0,34
16922,397000.0,3,2.0,1100,9165,1.0,4,7,1100,0.0,98034,47.7304,-122.231,1510,8500,0,46
16924,240000.0,3,2.0,1030,11118,1.0,5,7,1030,0.0,98003,47.3463,-122.308,1300,7920,0,45
16925,262500.0,2,1.5,1140,14373,1.0,3,7,1140,1996.0,98011,47.7354,-122.219,2140,9860,1,66
16926,440000.0,3,1.5,2260,5300,1.0,3,7,1200,0.0,98103,47.6756,-122.348,1950,5000,0,75
16927,160000.0,3,1.0,1140,3240,1.5,4,6,1140,0.0,98014,47.7093,-121.364,1140,4700,0,105
16931,480000.0,4,2.5,2870,35757,2.0,4,9,2870,0.0,98077,47.7568,-122.05,2700,41221,0,38
16932,615000.0,4,1.75,2300,11700,1.0,4,9,1960,0.0,98052,47.6331,-122.094,2840,12000,0,38
16933,736500.0,3,2.0,2230,4800,1.5,4,7,1290,0.0,98199,47.645,-122.386,1650,5040,0,100
16935,191000.0,2,1.0,700,5000,1.0,5,6,700,0.0,98056,47.4927,-122.172,1040,5200,0,63
16937,1230000.0,5,2.25,3440,5000,2.0,5,9,3440,0.0,98122,47.6127,-122.286,2822,5000,0,114
16938,129000.0,1,1.0,650,15364,1.0,4,5,650,0.0,98042,47.3721,-122.159,1630,7952,0,48
16939,284000.0,3,1.5,1500,10018,1.0,4,7,1500,0.0,98058,47.468,-122.163,1500,10937,0,58
16943,575000.0,3,2.5,1590,2910,2.0,3,7,1110,0.0,98115,47.6855,-122.321,1590,3880,0,31
16944,225000.0,2,1.0,830,5720,1.0,4,6,830,0.0,98133,47.7339,-122.339,1150,5250,0,65
16948,152500.0,3,1.0,1090,3523,1.0,4,6,1090,0.0,98092,47.3161,-122.182,1030,3200,0,46
16950,475300.0,3,1.0,2110,10005,1.0,5,7,1110,0.0,98033,47.688,-122.168,1360,9827,0,91
16952,720000.0,3,2.5,2100,2200,2.0,4,7,1500,0.0,98122,47.614,-122.294,1750,4400,0,96
16953,465000.0,3,1.75,1410,6886,1.0,3,7,1410,2013.0,98133,47.7183,-122.353,1410,6561,1,91
16954,489000.0,3,1.5,1020,9072,1.0,3,7,920,0.0,98115,47.695,-122.301,1620,7930,0,85
16956,288000.0,3,2.25,2090,7500,1.0,4,7,1280,0.0,98031,47.3951,-122.172,1800,7350,0,38
16957,225000.0,3,1.75,1350,9793,1.0,4,7,1350,0.0,98022,47.1981,-122.003,1690,8080,0,47
16958,499000.0,3,1.75,2650,11774,1.0,3,8,2240,0.0,98146,47.4909,-122.363,2650,10120,0,63
16959,632000.0,5,3.0,3520,36558,2.0,4,8,2100,0.0,98027,47.4658,-122.007,3000,36558,0,30
16963,421000.0,3,1.75,1100,8662,1.0,5,7,1100,0.0,98056,47.5368,-122.173,1100,9240,0,51
16967,229950.0,3,0.75,1030,12700,1.0,4,5,1030,0.0,98032,47.3877,-122.236,1140,6955,0,71
16968,539950.0,3,1.75,1820,9875,1.0,4,8,1820,0.0,98008,47.6243,-122.094,2670,10000,0,49
16969,335000.0,3,2.0,1170,5360,1.0,3,6,1170,0.0,98106,47.5181,-122.364,1180,7200,0,96
16971,414950.0,4,1.75,2200,8545,1.0,4,7,1100,1982.0,98133,47.7481,-122.353,1940,9315,1,97
16972,650000.0,4,2.0,1610,8976,1.0,4,8,1610,0.0,98004,47.6011,-122.192,1930,8976,0,49
16974,295000.0,3,2.25,1850,7800,2.0,3,9,1850,0.0,98023,47.3146,-122.379,2360,8000,0,41
16976,296500.0,3,1.5,1580,10100,1.0,4,7,1580,0.0,98055,47.4423,-122.193,1650,10032,0,54
16977,440000.0,4,2.75,2030,56192,1.0,3,8,1550,0.0,98077,47.752,-122.073,2510,44866,0,36
16981,667000.0,3,1.75,3320,478288,1.5,4,8,2260,1982.0,98022,47.2407,-121.953,2960,217800,1,82
16982,645000.0,3,2.0,1640,4218,1.0,4,7,910,0.0,98103,47.6546,-122.344,1670,4000,0,74
16984,413000.0,4,1.0,1410,6000,1.0,3,7,810,0.0,98126,47.566,-122.373,1500,4800,0,90
16985,420000.0,3,1.0,1240,7300,1.0,3,7,1240,0.0,98033,47.6775,-122.168,1240,8260,0,47
16986,495000.0,3,2.25,1780,8050,1.0,4,7,1230,0.0,98052,47.6977,-122.126,1780,7200,0,36
16990,636100.0,3,1.0,1010,6000,1.5,3,7,1010,1977.0,98119,47.6438,-122.357,1960,4000,1,96
16992,298000.0,3,1.75,1620,12825,1.0,3,8,1340,0.0,98003,47.3321,-122.323,2076,11200,0,53
16993,409000.0,2,1.75,1480,4000,1.0,4,6,740,0.0,98117,47.6916,-122.38,1060,4000,0,90
16995,230000.0,5,1.0,1410,9000,1.0,5,7,1410,0.0,98023,47.3054,-122.369,1200,8346,0,48
16996,290000.0,3,2.0,1360,6685,1.0,3,7,1360,0.0,98155,47.7365,-122.324,1300,8138,0,63
16997,420000.0,4,2.25,2930,9840,1.0,4,8,1560,0.0,98023,47.3103,-122.382,2800,8374,0,38
17003,170000.0,2,1.0,1500,18540,1.0,3,8,1500,0.0,98168,47.4727,-122.281,1700,9355,0,65
17004,625000.0,3,2.5,2120,10021,1.0,4,8,1230,0.0,98006,47.5621,-122.135,2690,10183,0,39
17005,357000.0,3,1.5,1590,6750,1.0,3,7,1080,0.0,98034,47.73,-122.191,1590,7400,0,39
17007,173250.0,3,2.0,1210,9097,1.0,4,7,1210,0.0,98168,47.4849,-122.303,1360,10125,0,61
17008,414050.0,4,2.0,1590,10331,1.5,4,7,1590,0.0,98133,47.7273,-122.332,1400,9434,0,59
17009,400000.0,3,1.75,1050,6150,1.5,4,6,950,0.0,98116,47.5715,-122.394,1360,6150,0,87
17012,425000.0,3,2.25,1740,9682,1.0,5,8,1740,0.0,98056,47.5138,-122.173,2100,9536,0,46
17013,445000.0,4,2.0,1700,21780,1.0,4,6,1080,0.0,98052,47.6289,-122.108,2070,12054,0,75
17014,179950.0,2,1.0,1200,9000,1.0,3,6,1200,0.0,98023,47.3277,-122.349,1040,9600,0,57
17017,385000.0,3,1.75,1900,5520,1.0,3,7,1280,0.0,98118,47.5549,-122.292,1330,5196,0,33
17018,303000.0,4,1.0,2300,9583,1.0,3,6,1220,0.0,98024,47.5671,-121.89,1200,11325,0,87
17019,165000.0,3,1.0,970,7503,1.0,4,6,970,0.0,98058,47.4688,-122.163,1230,9504,0,48
17020,600000.0,2,2.0,1270,5000,1.0,3,6,1270,0.0,98107,47.6729,-122.363,2190,5000,0,71
17021,710000.0,3,2.25,3130,65775,2.0,4,8,3130,0.0,98027,47.5462,-122.085,3130,72309,0,37
17025,670500.0,4,2.0,1590,6750,1.0,3,7,1590,0.0,98102,47.6406,-122.317,2370,4500,0,64
17026,420000.0,4,1.5,1690,9391,1.0,3,7,1290,0.0,98155,47.7438,-122.329,1780,9390,0,55
17027,370000.0,3,1.5,1690,161913,1.0,2,7,1430,0.0,98030,47.356,-122.189,1930,12548,0,63
17028,360000.0,3,1.75,1500,7200,1.0,3,7,1500,0.0,98133,47.7748,-122.337,1650,7392,0,58
17030,360500.0,3,2.5,3300,11525,1.0,5,8,1650,0.0,98198,47.4113,-122.315,1950,9680,0,54
17034,208000.0,3,1.0,1050,6240,1.0,5,5,1050,0.0,98146,47.4933,-122.338,1410,6240,0,67
17036,379400.0,4,1.75,2120,7680,1.0,4,7,1060,0.0,98177,47.7172,-122.361,1530,7680,0,65
17038,326188.0,3,1.0,1300,8800,1.0,3,7,1300,0.0,98053,47.64,-121.966,1600,12210,0,38
17042,550000.0,3,1.75,1440,8957,1.0,4,7,1440,0.0,98008,47.6008,-122.118,1340,8780,0,58
17043,530000.0,4,2.25,1980,15086,2.0,3,8,1980,0.0,98074,47.647,-122.064,2100,10927,0,34
17044,637500.0,3,1.75,1680,10685,1.0,4,7,1680,0.0,98033,47.6556,-122.193,3340,10390,0,49
17046,700000.0,5,2.75,3100,9825,2.0,4,8,3100,1982.0,98125,47.7188,-122.281,2120,8400,1,65
17049,450600.0,2,1.0,840,7020,1.5,4,7,840,0.0,98136,47.5513,-122.394,1310,7072,0,72
17052,132825.0,3,1.5,1210,5200,1.0,5,6,1210,0.0,98042,47.3615,-122.087,1120,5200,0,46
17053,219950.0,3,1.5,1210,5200,1.0,5,6,1210,0.0,98042,47.3615,-122.087,1120,5200,0,46
17055,568000.0,3,1.75,1930,213008,1.0,3,7,1300,0.0,98053,47.6751,-121.993,2860,208652,0,35
17057,469000.0,3,1.75,1680,2400,1.5,3,7,1170,0.0,98117,47.6849,-122.367,1080,4560,0,86
17059,390000.0,3,1.5,1000,13991,1.0,4,7,1000,0.0,98006,47.5643,-122.138,1520,11465,0,59
17063,350000.0,3,1.5,1860,17640,1.0,4,7,1860,0.0,98059,47.484,-122.111,1860,17820,0,49
17064,322000.0,3,1.0,1380,5864,1.0,3,7,790,0.0,98133,47.7049,-122.339,1509,5864,0,71
17066,988000.0,3,1.75,2190,3800,1.5,4,8,2190,0.0,98109,47.643,-122.355,2190,3880,0,92
17068,675000.0,2,1.0,930,36478,1.0,3,6,930,0.0,98006,47.5699,-122.164,2800,11141,0,64
17069,503000.0,3,1.75,2070,9827,1.0,4,7,1420,0.0,98027,47.522,-122.05,2150,9827,0,48
17070,431000.0,4,2.25,2170,10500,1.0,4,8,1270,0.0,98166,47.4394,-122.338,2080,11019,0,55
17071,250000.0,3,1.75,1910,10230,1.0,4,7,1290,0.0,98031,47.4185,-122.207,1590,10800,0,51
17073,1070000.0,6,3.25,3560,21400,2.0,4,9,3560,0.0,98177,47.7602,-122.372,3560,24338,0,63
17075,780000.0,3,2.25,2130,11782,1.0,4,8,1590,0.0,98040,47.5423,-122.215,2700,11782,0,38
17077,305000.0,2,1.0,860,7250,1.0,3,6,860,0.0,98133,47.7206,-122.35,1270,7250,0,66
17080,840000.0,4,2.5,2360,9600,1.0,3,8,1630,0.0,98040,47.5889,-122.249,2140,6300,0,42
17081,1480000.0,5,3.25,3680,10300,1.5,4,10,3680,0.0,98105,47.6548,-122.28,2690,7200,0,88
17082,525000.0,3,1.0,1560,8100,1.0,4,8,1140,0.0,98177,47.7261,-122.364,2130,8100,0,63
17083,625000.0,4,2.75,1680,11180,1.0,4,7,1680,0.0,98052,47.6557,-122.127,2400,9627,0,49
17085,650000.0,4,2.75,2610,4160,3.0,5,8,1910,0.0,98103,47.6901,-122.357,1470,4140,0,105
17086,435000.0,2,1.0,870,4000,1.0,3,7,870,0.0,98126,47.5682,-122.374,1690,4000,0,65
17087,660000.0,3,1.0,1210,9622,1.0,3,8,1210,2009.0,98006,47.5728,-122.179,1580,9714,1,60
17088,350000.0,3,1.0,1150,12877,1.0,4,6,1150,0.0,98053,47.6614,-122.056,1490,12150,0,45
17089,435000.0,3,2.5,3110,6000,1.0,3,8,1560,0.0,98106,47.5331,-122.353,2060,6000,0,48
17090,375900.0,6,1.5,2550,33740,1.0,4,8,1750,0.0,98023,47.3222,-122.362,2010,28200,0,57
17091,272000.0,3,3.0,2430,10500,1.0,4,8,2150,0.0,98003,47.2579,-122.312,1670,9800,0,32
17093,500000.0,4,1.5,1330,5750,1.5,3,7,1330,0.0,98116,47.5681,-122.384,1360,5750,0,100
17094,540000.0,4,1.75,2040,9322,1.0,3,8,1440,0.0,98155,47.7611,-122.298,1910,10026,0,38
17097,242000.0,3,1.75,1580,6099,1.0,5,7,790,0.0,98168,47.4807,-122.29,1330,6099,0,71
17098,515000.0,5,3.25,2740,9629,1.0,5,7,1390,0.0,98011,47.7645,-122.197,2150,10500,0,38
17099,415000.0,4,1.75,1920,7700,2.0,4,7,1920,0.0,98056,47.5381,-122.177,1310,7700,0,45
17100,375000.0,3,2.75,2200,9600,1.0,4,8,1570,0.0,98003,47.3438,-122.323,2680,9896,0,38
17101,182500.0,3,1.0,910,7194,1.0,4,7,910,0.0,98001,47.3337,-122.275,1530,7200,0,44
17102,310000.0,3,1.5,1860,10379,1.0,3,7,1240,0.0,98198,47.3962,-122.309,2240,11328,0,52
17109,180000.0,2,1.0,770,9370,1.0,3,7,770,0.0,98155,47.762,-122.321,1060,9352,0,68
17115,385000.0,3,2.25,1920,4833,1.0,4,7,1060,0.0,98133,47.7067,-122.352,1580,5134,0,94
17119,175000.0,3,1.75,1910,17003,1.5,4,8,1910,0.0,98001,47.3095,-122.283,1820,14806,0,52
17120,299000.0,3,1.75,1910,17003,1.5,4,8,1910,0.0,98001,47.3095,-122.283,1820,14806,0,52
17121,146000.0,2,1.0,780,9750,1.0,3,6,780,0.0,98168,47.4816,-122.322,1670,9750,0,78
17122,290000.0,3,2.25,1650,10336,1.0,3,7,1500,0.0,98133,47.7757,-122.35,1420,10260,0,53
17124,367500.0,2,1.0,810,4800,1.0,3,6,810,0.0,98118,47.5614,-122.27,1040,4800,0,96
17127,655000.0,3,1.75,1960,5520,1.0,4,7,1080,0.0,98199,47.6535,-122.397,1720,5760,0,63
17128,1300000.0,4,3.5,2790,10125,1.5,5,8,2790,0.0,98040,47.5651,-122.22,2570,10125,0,30
17129,480000.0,4,2.25,2230,11200,1.0,4,7,1300,0.0,98011,47.7691,-122.167,2090,10563,0,38
17130,465000.0,3,1.5,1280,4720,1.0,4,7,850,0.0,98126,47.5509,-122.377,1280,4720,0,74
17131,297950.0,3,2.0,1240,10800,1.0,3,7,1240,2010.0,98058,47.449,-122.155,1480,8840,1,48
17132,590000.0,3,2.0,1860,3600,1.5,3,7,1110,0.0,98122,47.6102,-122.296,1680,3695,0,100
17133,805000.0,4,2.75,2410,6000,1.0,5,8,1410,0.0,98107,47.6707,-122.399,1760,6000,0,65
17134,204250.0,3,2.25,1960,7708,1.0,4,7,1490,0.0,98023,47.2981,-122.374,1580,8063,0,31
17136,490000.0,4,2.5,3480,12696,1.0,4,9,1980,0.0,98042,47.3816,-122.153,3480,14175,0,38
17142,355000.0,3,1.75,1120,7740,1.0,4,6,860,0.0,98125,47.7107,-122.291,1240,7740,0,67
17143,280000.0,2,1.0,1310,6600,1.0,3,6,1310,0.0,98168,47.4834,-122.332,1240,6600,0,73
17145,505000.0,4,2.75,2200,9778,1.0,4,8,1100,0.0,98006,47.5472,-122.176,2140,11321,0,53
17148,231000.0,3,2.0,1640,4875,1.0,4,7,1040,0.0,98042,47.3661,-122.094,1640,5200,0,38
17149,135000.0,2,1.0,750,5217,1.0,4,6,750,0.0,98106,47.5188,-122.353,760,4440,0,72
17150,800000.0,4,3.0,3520,4895,1.0,3,8,1980,0.0,98107,47.6678,-122.361,1570,2153,0,61
17152,360000.0,3,1.0,1660,9600,1.0,3,7,1660,0.0,98034,47.708,-122.216,2020,9600,0,52
17154,379950.0,3,2.0,1080,5077,1.0,3,7,1080,0.0,98052,47.6836,-122.095,1070,3471,0,30
17155,745000.0,3,1.75,2050,11041,1.5,5,9,2050,0.0,98005,47.5968,-122.174,2530,11041,0,56
17156,630000.0,4,2.0,2670,3240,1.5,4,9,1780,0.0,98144,47.5841,-122.294,1820,4000,0,85
17158,275000.0,3,1.0,990,9798,1.0,3,7,990,0.0,98072,47.767,-122.164,1210,9870,0,47
17159,435000.0,6,3.0,3560,4290,1.0,4,7,1780,0.0,98118,47.5282,-122.269,3040,6000,0,58
17160,175000.0,2,1.0,700,8174,1.0,3,5,700,0.0,98146,47.5136,-122.349,1250,8046,0,74
17161,560000.0,4,1.75,1880,3880,1.5,4,7,1090,0.0,98107,47.6635,-122.362,1390,3880,0,71
17162,325000.0,4,2.25,1870,9680,1.0,4,7,1170,0.0,98034,47.7157,-122.234,2000,9790,0,56
17163,1190000.0,3,2.75,2500,5568,2.0,5,9,2500,0.0,98112,47.6258,-122.312,2810,5568,0,110
17167,400000.0,4,1.5,2150,11026,1.0,4,7,2150,0.0,98028,47.7635,-122.263,1760,10283,0,63
17168,240000.0,3,2.0,1330,6000,1.0,4,7,630,0.0,98108,47.5255,-122.327,1140,6000,0,115
17175,993500.0,4,2.25,4070,23321,2.0,4,10,4070,0.0,98040,47.5563,-122.219,2820,10871,0,47
17178,526000.0,3,1.0,1320,5250,1.5,5,7,1320,0.0,98126,47.5566,-122.378,1490,5250,0,102
17179,335000.0,3,1.75,2100,8298,1.0,4,7,1230,0.0,98166,47.4601,-122.36,1700,10830,0,63
17180,187250.0,2,1.0,710,14700,1.0,5,6,710,0.0,98168,47.4939,-122.318,1320,14700,0,89
17181,735000.0,3,2.25,2350,6000,1.0,5,7,1020,0.0,98115,47.6809,-122.305,1570,5000,0,67
17182,425000.0,3,1.0,1180,8400,1.0,3,7,1180,0.0,98125,47.7028,-122.295,1740,7020,0,64
17183,110000.0,3,1.0,1250,53143,1.0,5,6,1250,0.0,98038,47.4235,-122.051,1820,217800,0,70
17185,212000.0,3,1.0,1000,9450,1.0,3,6,1000,0.0,98055,47.4562,-122.193,1300,13500,0,53
17186,1380000.0,5,4.25,4050,18827,1.0,4,10,2150,0.0,98040,47.5323,-122.237,3600,25120,0,36
17188,525000.0,3,1.75,1330,8136,1.0,4,7,1330,0.0,98033,47.7001,-122.173,1330,8136,0,38
17192,420000.0,4,2.5,2030,8100,1.0,3,7,1150,0.0,98034,47.7404,-122.186,1770,8071,0,42
17193,625000.0,5,2.5,2700,21208,1.0,4,8,1950,0.0,98005,47.6078,-122.154,2550,20409,0,60
17194,620000.0,3,1.75,1670,9900,1.0,4,8,1670,0.0,98005,47.595,-122.172,2410,8800,0,58
17195,1450000.0,5,2.75,3090,19865,1.0,4,9,3090,0.0,98039,47.6232,-122.235,2970,19862,0,62
17196,549950.0,5,2.5,2650,54380,2.0,3,9,2650,0.0,98077,47.7726,-122.081,2560,49044,0,31
17197,275000.0,4,2.0,1440,10920,1.0,3,5,1440,0.0,98056,47.5049,-122.18,1500,11902,0,72
17198,705000.0,3,2.5,2820,7200,1.0,3,9,1780,0.0,98177,47.7691,-122.388,2300,7200,0,36
17199,197000.0,3,1.75,1690,7735,1.0,4,7,1060,0.0,98001,47.3324,-122.28,1580,7503,0,39
17201,297000.0,4,1.75,1790,5341,1.0,4,7,1050,0.0,98166,47.4663,-122.363,1540,6916,0,64
17202,207500.0,3,1.75,1320,12528,1.0,4,7,1320,0.0,98042,47.3234,-122.142,1340,11039,0,45
17206,417500.0,3,1.0,1160,7491,1.0,4,6,1160,0.0,98177,47.7024,-122.359,1800,2267,0,98
17207,760000.0,4,2.25,2500,8500,2.0,4,8,2500,0.0,98006,47.5569,-122.151,2470,9100,0,36
17212,525000.0,3,2.25,1960,12350,1.0,4,7,1960,0.0,98027,47.5247,-122.052,1920,13608,0,54
17213,300000.0,2,1.5,1150,3927,2.0,3,7,1150,0.0,98034,47.7248,-122.162,1400,3425,0,33
17214,299900.0,4,2.75,2330,7200,1.0,4,8,1560,0.0,98023,47.3203,-122.385,2350,7600,0,38
17216,1880000.0,4,2.75,3260,19542,1.0,4,10,2170,0.0,98039,47.6245,-122.236,3480,19863,0,47
17217,265000.0,4,1.75,1900,10588,1.0,5,6,1900,0.0,98002,47.289,-122.212,1530,10587,0,57
17218,280000.0,2,1.75,1610,158558,1.5,2,6,1610,0.0,98065,47.5319,-121.84,1800,3572,0,67
17219,124740.0,3,1.0,1340,15600,1.0,4,6,1340,0.0,98042,47.3224,-122.143,1320,9800,0,37
17220,1090000.0,3,2.75,3170,34850,1.0,5,9,3170,0.0,98033,47.6611,-122.169,3920,36740,0,58
17222,219000.0,4,1.0,1370,5339,1.5,4,6,1370,0.0,98168,47.5046,-122.3,1280,7048,0,67
17223,569950.0,5,1.0,1420,6250,1.5,4,8,1420,0.0,98116,47.5807,-122.389,1420,6250,0,89
17224,212500.0,2,2.0,1030,21712,1.0,4,6,1030,0.0,98168,47.4905,-122.331,1790,9199,0,77
17226,1460000.0,4,1.5,2650,6900,2.0,4,9,2400,0.0,98112,47.6275,-122.305,2420,6900,0,106
17227,300000.0,3,1.0,910,7700,1.0,4,7,910,0.0,98034,47.7303,-122.238,1250,7700,0,44
17229,349900.0,2,1.75,1550,9230,1.0,3,6,970,0.0,98045,47.4701,-121.744,1550,10856,0,46
17234,650000.0,3,2.25,2180,60112,2.0,3,8,2180,0.0,98053,47.6723,-122.082,2060,120225,0,39
17236,499950.0,5,2.5,3180,23809,1.0,3,9,3180,0.0,98038,47.3727,-122.054,2500,15778,0,37
17239,387500.0,4,1.0,1370,7140,2.0,3,6,1370,0.0,98146,47.512,-122.376,1090,6300,0,73
17241,254950.0,4,2.0,2180,8800,1.0,5,7,1170,0.0,98038,47.3676,-122.046,1630,8800,0,38
17242,500000.0,4,2.25,2420,36680,2.0,4,8,2420,0.0,98027,47.4663,-122.006,2410,36680,0,38
17247,280000.0,4,2.75,2230,10160,1.0,3,7,1400,0.0,98168,47.5123,-122.32,1740,10080,0,47
17248,308000.0,3,1.75,1630,11475,1.0,4,7,1330,0.0,98045,47.4635,-121.746,1630,11475,0,36
17250,255000.0,3,1.75,1550,9720,1.0,3,7,1050,0.0,98010,47.3433,-122.037,1550,9750,0,39
17251,545000.0,3,2.5,3550,136343,2.0,3,10,3550,0.0,98014,47.6223,-121.869,3080,215186,0,38
17253,450000.0,3,1.75,1740,6800,1.5,4,7,1740,0.0,98126,47.5314,-122.373,990,6800,0,66
17254,279000.0,4,1.75,1840,7275,1.0,3,7,1090,0.0,98031,47.4002,-122.189,1840,7275,0,39
17257,423000.0,3,1.75,1820,6038,1.0,4,7,1040,0.0,98126,47.5233,-122.378,1700,6040,0,63
17258,350000.0,2,1.0,720,5820,1.0,5,6,720,0.0,98028,47.7598,-122.255,952,5820,0,65
17259,305000.0,4,1.75,2370,10140,1.0,3,7,1460,0.0,98001,47.3352,-122.278,1450,7800,0,47
17260,368000.0,3,1.75,2120,11340,1.0,4,7,1060,0.0,98198,47.4109,-122.329,1830,8650,0,49
17261,232000.0,3,1.75,1290,6604,1.0,3,7,1290,0.0,98023,47.323,-122.349,1440,6682,0,31
17263,220000.0,3,1.75,1230,8917,1.0,4,7,1230,0.0,98058,47.4528,-122.172,1420,7938,0,49
17265,350000.0,2,1.0,740,7680,1.0,4,6,740,0.0,98126,47.5245,-122.371,1080,7680,0,93
17266,206325.0,5,2.5,1720,10202,1.5,3,7,1720,0.0,98058,47.4572,-122.167,1720,8478,0,45
17267,339000.0,5,2.5,1720,10202,1.5,3,7,1720,0.0,98058,47.4572,-122.167,1720,8478,0,45
17268,399000.0,4,2.5,2100,7355,1.0,5,7,2100,0.0,98059,47.5078,-122.161,1750,7200,0,46
17269,529000.0,2,1.0,1210,7667,1.0,3,6,900,0.0,98199,47.6571,-122.396,1330,6462,0,65
17272,378000.0,5,2.5,2760,8015,1.0,4,8,1600,0.0,98125,47.7255,-122.297,460,18000,0,55
17273,775000.0,3,2.0,2540,7200,1.5,4,8,1600,0.0,98144,47.5972,-122.292,2040,5900,0,110
17276,380000.0,4,2.5,2270,11500,1.0,3,8,1540,0.0,98034,47.7089,-122.241,2020,10918,0,48
17279,340000.0,3,1.75,1280,16200,1.0,3,8,1030,0.0,98077,47.7427,-122.071,1160,10565,0,39
17281,600000.0,4,2.25,1970,7125,1.5,3,7,1500,0.0,98115,47.6725,-122.293,1980,4750,0,107
17282,400000.0,1,1.0,1390,60984,1.0,3,6,1390,0.0,98019,47.7652,-121.903,1620,24225,0,55
17283,364000.0,4,1.0,1020,11383,1.5,5,6,1020,0.0,98155,47.7429,-122.321,1290,11213,0,68
17285,285000.0,2,1.0,800,6240,1.0,3,6,800,0.0,98125,47.7257,-122.296,1530,8000,0,61
17286,669000.0,3,1.0,1560,4500,1.5,5,7,1560,0.0,98112,47.6204,-122.292,1530,4500,0,100
17287,475000.0,4,2.0,2100,13468,1.0,5,7,1050,0.0,98125,47.7139,-122.292,1470,8675,0,53
17288,747000.0,2,1.0,990,4000,1.0,4,7,990,0.0,98103,47.6589,-122.341,1560,4000,0,104
17289,317000.0,3,1.5,1060,5750,1.0,2,7,1060,0.0,98126,47.5532,-122.372,1060,5750,0,34
17290,390000.0,2,1.0,1270,8164,1.0,4,6,1270,0.0,98125,47.7116,-122.311,1580,9095,0,74
17292,1210000.0,4,2.75,2470,5500,1.0,3,9,1570,2005.0,98107,47.6586,-122.358,1620,5500,1,55
17293,580000.0,3,1.75,1970,5100,1.0,3,7,1130,1965.0,98117,47.6831,-122.379,1250,4080,1,107
17294,518000.0,4,2.5,2070,10244,1.0,3,8,1370,0.0,98006,47.5592,-122.178,2070,9683,0,46
17295,147500.0,3,1.75,1010,6552,1.0,3,7,1010,0.0,98042,47.375,-122.117,1010,6552,0,46
17296,555000.0,4,2.25,2220,8125,1.0,4,8,1450,0.0,98006,47.5429,-122.177,1980,8700,0,50
