,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age
8038,408000.0,3,1.75,1970,7100,1.0,3,7,1590,0.0,98072,47.7353,-122.172,1790,7455,0,39
18521,665000.0,2,2.0,1615,4590,1.5,5,8,1615,0.0,98103,47.6886,-122.348,1470,4590,0,109
17568,616000.0,3,2.0,2900,5650,1.0,3,8,1520,0.0,98116,47.5789,-122.396,1810,6250,0,56
11814,397000.0,3,1.75,1340,5100,1.0,3,7,1340,0.0,98103,47.694,-122.348,1550,5100,0,62
3131,395000.0,4,1.75,1960,7945,1.0,4,7,980,0.0,98125,47.7326,-122.291,1290,7945,0,69
107,188500.0,2,1.75,1240,2493,1.0,4,8,1240,0.0,98198,47.3813,-122.322,1270,4966,0,30
2395,280000.0,4,2.25,1990,7350,1.0,4,8,1180,0.0,98003,47.3258,-122.328,2030,7210,0,37
10973,730000.0,3,1.75,1650,5000,1.5,4,8,1650,0.0,98107,47.6743,-122.371,1630,5000,0,115
9805,225000.0,3,1.0,1120,10665,1.0,4,6,1120,0.0,98001,47.2886,-122.274,1240,10639,0,54
4433,448000.0,2,2.0,1670,7772,1.0,4,6,860,0.0,98126,47.5461,-122.377,1300,7770,0,96
4006,639000.0,4,2.0,1840,5419,1.0,4,7,920,0.0,98199,47.6483,-122.404,1800,5419,0,73
2931,276000.0,3,1.75,2240,9200,1.0,4,7,1440,0.0,98001,47.2635,-122.284,1740,9600,0,47
14532,557500.0,3,1.75,1900,11165,1.0,4,7,1900,0.0,98008,47.5789,-122.118,2030,11165,0,56
288,675000.0,5,2.25,2900,10300,1.0,3,8,1450,0.0,98006,47.5461,-122.151,2310,10300,0,30
943,915000.0,5,2.5,2750,5589,1.5,5,9,1840,0.0,98112,47.6364,-122.3,1460,4250,0,105
11693,310000.0,4,1.0,1030,5750,1.0,3,7,1030,0.0,98126,47.553,-122.37,1250,5750,0,44
14644,320000.0,4,1.75,1710,10480,1.5,4,6,1710,0.0,98059,47.4743,-122.143,1750,10480,0,46
13570,315000.0,3,2.25,1530,7906,1.0,3,7,1150,0.0,98058,47.4418,-122.136,1460,7875,0,35
3356,400000.0,4,2.25,2230,7200,1.0,4,7,1300,0.0,98133,47.7648,-122.33,2010,7752,0,52
17086,435000.0,2,1.0,870,4000,1.0,3,7,870,0.0,98126,47.5682,-122.374,1690,4000,0,65
14719,308500.0,2,2.0,840,14564,1.5,5,6,840,0.0,98106,47.5499,-122.36,1430,7920,0,73
19250,390000.0,2,1.0,1080,4725,1.5,3,7,1080,0.0,98126,47.5275,-122.381,1520,4961,0,71
14287,272000.0,3,1.5,1760,9600,1.0,4,7,1760,0.0,98031,47.4085,-122.195,1450,9600,0,49
11865,289900.0,3,1.75,1220,7004,1.0,5,7,1220,0.0,98058,47.4492,-122.157,1640,7210,0,49
9273,665000.0,4,2.5,2800,5900,1.0,3,8,1660,0.0,98115,47.6809,-122.286,2580,5900,0,52
5159,270000.0,4,1.0,1900,8505,1.0,3,7,1200,0.0,98055,47.4406,-122.196,1440,8505,0,59
12920,469000.0,3,2.25,2620,10659,1.0,3,7,1660,0.0,98155,47.7643,-122.273,1820,12071,0,39
7938,237000.0,3,1.0,1160,6132,1.0,4,7,1160,0.0,98056,47.5015,-122.173,1280,6132,0,57
2592,565000.0,3,2.5,1880,12368,1.0,4,7,1260,0.0,98005,47.5901,-122.167,1950,11551,0,48
15988,450000.0,4,2.5,2450,20348,1.0,3,8,1410,0.0,98075,47.5887,-122.064,2450,50094,0,37
18443,455000.0,3,1.0,1300,3550,1.5,3,7,1300,0.0,98105,47.6696,-122.32,1410,4080,0,88
19075,250000.0,2,1.0,800,5220,1.0,3,6,800,0.0,98125,47.7037,-122.32,1910,5376,0,72
17916,1350000.0,3,2.0,2070,9600,1.0,3,7,1590,0.0,98039,47.61600000000001,-122.239,3000,16215,0,69
7380,1780000.0,4,3.25,3730,7071,3.0,3,11,3730,0.0,98109,47.6292,-122.355,3730,7680,0,30
15922,345000.0,3,1.75,1990,5650,1.0,3,7,1320,0.0,98178,47.5086,-122.252,2130,5650,0,52
7891,183000.0,3,1.0,1170,7320,1.0,3,7,1170,0.0,98188,47.4685,-122.282,2040,7320,0,53
17629,700000.0,3,1.75,1350,4000,1.5,4,7,1350,0.0,98103,47.6581,-122.354,1880,4000,0,90
9155,196000.0,3,1.0,1000,8470,1.0,4,6,1000,0.0,98023,47.3056,-122.37,1020,8470,0,52
5448,483000.0,3,2.25,2100,43560,1.0,4,8,1330,0.0,98077,47.7511,-122.072,2100,43560,0,38
2680,687000.0,4,2.5,2370,10083,2.0,5,8,2370,0.0,98033,47.6715,-122.166,2370,10133,0,49
11336,202000.0,2,1.0,740,6550,1.0,4,5,740,0.0,98168,47.4807,-122.332,1080,8515,0,69
5847,560000.0,3,2.0,1300,6000,1.0,5,7,1300,0.0,98136,47.5482,-122.392,1230,6000,0,72
17820,805000.0,4,2.25,2440,9889,1.0,3,7,1540,0.0,98115,47.6932,-122.3,1710,6284,0,63
6936,565000.0,4,2.5,2520,13156,1.0,3,8,1520,0.0,98052,47.6558,-122.135,2050,10940,0,36
18605,270000.0,4,1.0,1430,5909,1.0,3,6,1070,0.0,98155,47.7623,-122.313,1460,8433,0,68
18861,1500000.0,3,1.5,1910,21374,1.0,1,8,1910,0.0,98004,47.6453,-122.214,2850,16167,0,60
5762,640000.0,4,2.0,2310,31850,1.5,4,8,2310,0.0,98072,47.7713,-122.122,2710,36042,0,31
5625,350000.0,2,0.75,1392,43710,1.5,4,7,1392,0.0,98070,47.4491,-122.453,1640,99316,0,37
16525,1000000.0,3,1.0,1880,5450,1.5,4,8,1880,0.0,98112,47.6453,-122.302,2580,5450,0,91
11722,245000.0,3,2.25,1350,6775,1.0,3,7,930,0.0,98032,47.3593,-122.289,1460,7210,0,34
16814,605000.0,2,1.0,860,6510,1.0,3,7,860,0.0,98004,47.6021,-122.202,1740,10800,0,63
8154,275000.0,2,1.0,900,57063,1.0,4,6,900,0.0,98045,47.4735,-121.786,1440,268765,0,77
1241,170000.0,3,1.5,1350,81549,1.0,2,7,1350,0.0,98092,47.3099,-122.09,2220,93825,0,49
18976,1410000.0,2,2.5,3180,9400,2.0,5,10,2610,0.0,98006,47.5617,-122.158,3760,9450,0,30
3911,425000.0,3,2.25,1670,9500,1.0,3,7,1170,0.0,98125,47.7253,-122.309,1470,9500,0,38
669,1250000.0,4,3.25,3160,5000,2.0,5,9,2360,0.0,98105,47.6597,-122.274,2220,4000,0,50
15367,276000.0,1,0.75,370,1801,1.0,5,5,370,0.0,98117,47.6778,-122.389,1340,5000,0,92
3103,650000.0,3,2.5,2540,8073,1.0,4,8,1880,0.0,98177,47.7176,-122.36,2110,7702,0,78
13646,265000.0,3,1.75,1170,8148,1.0,3,7,1170,0.0,98155,47.7479,-122.318,1200,8147,0,63
11038,427000.0,3,1.0,1200,5252,1.0,3,7,1200,0.0,98007,47.6075,-122.134,1800,7920,0,53
13737,599950.0,3,2.5,1970,106722,1.0,3,9,1970,0.0,98022,47.2498,-122.003,2910,101494,0,30
15708,1680000.0,5,3.25,4560,19080,1.0,5,9,2490,0.0,98004,47.6291,-122.226,3390,20140,0,52
10410,630000.0,5,1.0,3020,4800,2.0,3,7,3020,0.0,98122,47.6025,-122.313,1350,1307,0,114
18168,900000.0,6,3.0,2620,4350,1.0,3,7,1760,0.0,98117,47.678,-122.373,1760,4300,0,58
140,665000.0,2,1.0,1110,3200,1.0,3,7,1110,0.0,98119,47.6338,-122.358,1170,3600,0,90
19448,480000.0,5,2.5,2732,9500,1.0,4,8,1870,0.0,98003,47.3436,-122.323,2720,10000,0,40
16504,376000.0,2,1.0,880,2400,1.0,3,6,760,0.0,98118,47.5643,-122.275,1180,6300,0,97
19129,235000.0,5,2.5,2500,9583,1.0,3,7,1300,0.0,98198,47.3946,-122.312,2120,19352,0,36
3875,390000.0,3,1.0,1010,7920,1.0,3,6,1010,0.0,98126,47.5249,-122.37,1520,7560,0,90
4808,370000.0,2,1.0,900,4600,1.0,3,6,900,0.0,98117,47.6918,-122.361,1060,4600,0,64
2530,537000.0,3,2.5,1400,4800,1.0,3,7,1200,0.0,98117,47.6865,-122.379,1440,3840,0,94
11198,382000.0,3,1.75,1790,7679,1.0,4,7,1790,0.0,98133,47.7442,-122.338,1560,7680,0,62
14096,274950.0,3,2.0,1410,7265,1.0,4,7,1410,0.0,98042,47.3654,-122.076,1390,8060,0,32
2535,419950.0,3,2.25,2280,8500,1.0,4,7,1680,0.0,98034,47.7211,-122.166,1890,7700,0,38
16088,589000.0,4,1.0,2210,4366,2.0,3,8,2210,0.0,98122,47.6105,-122.309,1740,1745,0,114
18031,345000.0,5,1.75,2840,12870,2.0,4,7,2840,0.0,98178,47.4961,-122.235,2170,9612,0,90
4908,278000.0,3,1.5,1900,9994,1.0,3,7,1120,0.0,98168,47.4729,-122.301,1900,9994,0,55
4861,268000.0,3,1.75,1370,10050,1.0,4,7,1370,0.0,98023,47.3338,-122.341,1720,10050,0,49
6070,237000.0,3,1.75,2000,12208,1.0,3,7,1140,0.0,98032,47.3752,-122.236,1060,8194,0,36
5261,605000.0,3,2.5,3200,35012,1.5,3,8,2100,0.0,98027,47.4651,-121.993,2690,35100,0,50
9228,700000.0,2,1.0,1620,9855,1.0,3,8,1320,0.0,98136,47.5264,-122.384,1820,7700,0,67
8073,118000.0,1,1.0,670,7957,1.0,4,6,670,0.0,98038,47.3594,-122.056,1600,7957,0,37
18970,425000.0,3,1.0,1000,5100,1.0,3,7,860,0.0,98115,47.6857,-122.293,1000,5100,0,69
3975,218000.0,3,1.0,1140,7560,1.0,4,6,1140,0.0,98058,47.4624,-122.185,1300,7560,0,57
5092,833000.0,4,1.75,2260,12238,1.0,3,9,2260,0.0,98005,47.5976,-122.178,2430,10204,0,48
2682,315500.0,3,1.0,1300,12600,1.0,4,7,1300,0.0,98072,47.7422,-122.1,1480,13530,0,46
17560,680000.0,3,1.75,2140,3584,1.0,3,7,1070,0.0,98199,47.636,-122.391,1620,4000,0,63
18986,940000.0,4,1.5,2430,3600,2.5,3,8,2430,0.0,98112,47.6351,-122.285,2020,4800,0,35
13530,265000.0,5,1.5,1500,7112,1.0,5,6,760,0.0,98166,47.4692,-122.35,1200,7112,0,95
2483,340500.0,3,1.75,1810,10463,1.0,4,7,1810,0.0,98058,47.4581,-122.162,1620,8551,0,46
1562,610000.0,3,1.0,1800,5750,1.0,3,7,1040,0.0,98117,47.68600000000001,-122.395,1320,5625,0,68
2990,320000.0,3,1.0,1780,6840,2.0,4,6,1780,0.0,98125,47.727,-122.3,1410,7200,0,68
18653,325000.0,4,1.5,1870,7220,2.0,3,7,1870,0.0,98155,47.77,-122.319,1550,7592,0,59
8736,272000.0,4,1.75,1390,10660,1.0,4,7,1030,0.0,98198,47.4128,-122.323,1800,11960,0,55
19012,623000.0,3,1.75,2050,16313,1.0,2,8,2050,0.0,98040,47.5743,-122.212,3180,10264,0,42
9252,530000.0,3,2.5,2640,13775,1.0,3,8,1550,0.0,98005,47.5875,-122.177,2120,12432,0,37
6872,276000.0,2,1.0,720,4000,1.0,3,6,720,0.0,98106,47.5346,-122.353,1630,4000,0,97
11526,264500.0,4,2.25,2060,11385,1.0,4,7,1200,0.0,98023,47.31399999999999,-122.363,2110,11385,0,53
13074,350000.0,5,1.75,1380,7620,1.0,3,7,1180,0.0,98106,47.5279,-122.345,1990,7620,0,60
16647,237000.0,3,1.5,1800,9216,1.0,4,7,1800,0.0,98001,47.2739,-122.249,1400,10022,0,65
7994,425000.0,3,1.5,1970,13709,1.0,4,7,1680,0.0,98155,47.7562,-122.277,2200,16536,0,60
2548,265000.0,4,1.5,1740,12728,1.0,4,7,1180,0.0,98003,47.2808,-122.3,1830,11125,0,51
17393,1800000.0,5,3.25,3890,20005,1.0,3,10,2260,0.0,98004,47.6312,-122.224,3450,20176,0,38
6594,453000.0,4,1.75,2120,7420,1.0,4,7,1060,0.0,98008,47.6019,-122.13,1540,7420,0,59
7068,350000.0,3,1.75,1480,9375,1.0,4,7,1480,0.0,98146,47.5076,-122.366,1370,9000,0,58
8112,285000.0,2,2.0,1651,18200,1.0,3,6,1651,0.0,98070,47.4621,-122.461,1510,89595,0,69
4156,579100.0,2,1.0,1070,2754,1.0,3,7,830,0.0,98103,47.6755,-122.331,1760,4080,0,91
17132,590000.0,3,2.0,1860,3600,1.5,3,7,1110,0.0,98122,47.6102,-122.296,1680,3695,0,100
8452,460000.0,3,1.75,1290,8580,1.0,4,7,1290,0.0,98033,47.6707,-122.174,1840,8580,0,53
11752,395000.0,6,2.25,2950,11200,1.0,4,7,1700,0.0,98072,47.7476,-122.087,1790,11200,0,45
1832,189650.0,2,1.75,1100,7600,1.0,3,6,1100,0.0,98198,47.4136,-122.318,1230,7350,0,35
1602,249950.0,3,1.75,1320,10454,1.0,4,7,1320,0.0,98002,47.2844,-122.216,1680,10183,0,47
9550,453000.0,3,1.75,1550,7200,1.0,3,7,1100,0.0,98125,47.7071,-122.314,1560,7440,0,66
12637,325000.0,2,1.0,900,8374,1.0,3,7,900,0.0,98034,47.7282,-122.225,1580,8965,0,31
15951,360000.0,3,1.5,1360,6000,1.0,3,6,860,0.0,98103,47.6846,-122.345,1560,3000,0,104
10692,375000.0,3,2.0,3120,42247,1.0,4,7,2150,0.0,98042,47.3925,-122.137,2100,43416,0,35
8697,434500.0,3,1.75,1930,7210,1.0,3,7,1110,0.0,98072,47.735,-122.174,1870,7877,0,40
4803,437500.0,3,2.25,1790,7700,1.0,4,7,1340,0.0,98034,47.7205,-122.168,1610,7350,0,39
9936,480000.0,4,3.0,2440,9664,2.0,3,8,1890,0.0,98028,47.7649,-122.253,2380,9609,0,34
18693,713000.0,4,3.25,2840,54400,1.0,4,8,2840,0.0,98053,47.6707,-122.045,2550,43560,0,31
17739,160000.0,4,1.0,1540,7350,1.0,4,6,770,0.0,98023,47.3318,-122.34,910,8000,0,46
5814,570000.0,3,1.75,2390,9000,1.0,3,8,1500,0.0,98052,47.6809,-122.113,2040,9000,0,40
7032,667000.0,3,1.5,1720,8100,2.0,3,8,1720,0.0,98107,47.6746,-122.4,2210,8100,0,108
14844,540000.0,1,1.0,1140,6700,1.5,3,7,1140,0.0,98103,47.6958,-122.357,1350,6700,0,95
13792,228000.0,2,1.0,1800,9236,1.0,3,7,1800,0.0,98030,47.3792,-122.198,1730,5701,0,61
12850,215150.0,3,1.0,920,4770,1.0,4,6,920,0.0,98042,47.3654,-122.082,920,4770,0,46
6307,580000.0,3,2.25,1900,3960,1.5,3,8,1200,0.0,98122,47.6122,-122.298,1310,3960,0,110
6326,430000.0,2,1.75,1840,14874,1.0,3,8,1300,0.0,98166,47.4382,-122.348,2920,15084,0,63
13797,415000.0,4,1.75,2230,9625,1.0,3,8,1180,0.0,98178,47.508,-122.244,2300,8211,0,60
16275,295500.0,3,1.75,1330,10523,1.0,3,7,1000,0.0,98055,47.4605,-122.206,1320,8775,0,34
11371,666000.0,3,2.5,3000,5000,1.5,4,7,2110,0.0,98144,47.5781,-122.293,1970,5000,0,97
1620,610000.0,4,3.25,5450,37058,1.5,5,9,5450,0.0,98042,47.351000000000006,-122.087,2800,35716,0,31
6616,371500.0,3,1.0,1650,6400,1.0,4,7,980,0.0,98106,47.52,-122.365,1230,6400,0,61
14583,242050.0,3,2.5,2170,9900,1.0,3,7,1690,0.0,98038,47.3634,-122.031,1420,10614,0,35
98,314000.0,3,1.75,1810,41800,1.0,5,7,1210,0.0,98038,47.4109,-121.958,1650,135036,0,35
6593,302000.0,2,1.75,1170,8200,1.0,4,6,780,0.0,98003,47.3263,-122.305,1780,9020,0,78
12058,396500.0,3,1.0,1710,5110,1.0,3,7,1100,0.0,98126,47.5256,-122.379,1310,5110,0,61
2860,441500.0,3,1.75,1510,7700,1.0,3,7,1510,0.0,98034,47.7283,-122.194,1440,7416,0,47
9304,790000.0,4,3.0,3180,12070,2.0,4,9,3180,0.0,98074,47.6371,-122.058,3110,12600,0,39
15361,880000.0,4,1.75,2510,5800,1.0,4,9,1830,0.0,98199,47.648,-122.41,2190,5800,0,62
6372,555000.0,3,1.75,1570,15500,1.0,4,7,1570,0.0,98052,47.6916,-122.122,1610,7500,0,47
11494,815000.0,3,2.0,2270,11989,1.0,4,9,2270,0.0,98040,47.5434,-122.229,2880,12439,0,47
9409,565000.0,4,2.0,1950,9940,1.0,4,7,1950,0.0,98008,47.6332,-122.118,1920,9270,0,52
17449,465000.0,4,2.5,2090,9702,1.0,5,7,1320,0.0,98133,47.7467,-122.339,1850,7200,0,50
11043,399000.0,2,1.0,790,4000,1.0,3,6,790,0.0,98115,47.6844,-122.289,990,5000,0,67
19322,875000.0,3,2.75,2280,4280,1.0,5,7,1280,0.0,98103,47.6685,-122.335,1650,4280,0,98
9695,260000.0,3,2.0,2710,5000,2.0,3,6,2710,0.0,98126,47.5188,-122.373,850,5000,0,64
12703,455000.0,3,1.75,1700,8360,1.0,4,7,850,0.0,98006,47.5766,-122.147,1520,8360,0,60
10433,455000.0,4,1.75,3060,94089,1.0,3,8,3060,0.0,98072,47.744,-122.087,2180,43995,0,57
1491,577000.0,4,2.25,2360,7490,2.0,3,8,2360,0.0,98033,47.6988,-122.169,2360,7490,0,36
3896,330000.0,2,1.0,880,1753,2.0,4,7,880,0.0,98199,47.6475,-122.397,1010,1748,0,70
18673,625000.0,4,1.75,2410,6770,1.0,4,7,1220,0.0,98103,47.6946,-122.336,1440,6770,0,91
13990,279900.0,3,1.0,1280,12928,1.5,3,6,1280,0.0,98023,47.3215,-122.399,1610,19467,0,73
16180,416000.0,3,1.0,1110,12150,1.0,4,7,1110,0.0,98008,47.6034,-122.122,1490,8200,0,58
8652,255000.0,2,1.0,1610,19965,1.0,3,7,1610,0.0,98168,47.5095,-122.313,2100,28400,0,63
5170,279950.0,3,1.75,1530,8800,1.0,4,7,1040,0.0,98058,47.4483,-122.158,1530,8690,0,48
3925,405000.0,3,2.25,1590,7267,1.0,4,7,1100,0.0,98133,47.7457,-122.332,2060,8336,0,39
17030,360500.0,3,2.5,3300,11525,1.0,5,8,1650,0.0,98198,47.4113,-122.315,1950,9680,0,54
1844,805000.0,3,1.75,1080,3200,1.0,4,7,880,0.0,98103,47.6503,-122.338,1780,5200,0,89
15397,502000.0,3,2.5,1870,9135,1.0,3,7,1250,0.0,98074,47.6269,-122.06,1550,9100,0,31
4702,333000.0,3,1.0,950,5214,1.0,3,7,830,0.0,98126,47.5362,-122.379,1490,7636,0,71
17548,261590.0,2,1.0,760,6407,1.0,3,6,760,0.0,98178,47.4977,-122.259,1050,8580,0,72
3352,374500.0,3,1.5,1330,8636,1.0,4,7,1330,0.0,98034,47.7289,-122.203,1370,7475,0,47
8442,440000.0,3,1.75,2000,9900,1.0,4,8,1480,0.0,98166,47.4436,-122.339,2310,10200,0,58
12810,145000.0,2,1.0,800,8125,1.0,3,6,800,0.0,98033,47.6836,-122.174,2390,8125,0,51
9881,420000.0,3,2.5,1810,7210,1.0,5,7,1210,0.0,98059,47.5067,-122.163,1770,7210,0,47
16312,261350.0,3,1.75,1390,18200,1.0,4,7,1390,0.0,98023,47.3208,-122.337,1810,9675,0,53
7085,485000.0,3,1.75,1650,9500,1.0,3,8,1650,0.0,98052,47.631,-122.098,1880,9375,0,48
8116,220000.0,3,1.75,1720,7587,1.0,4,7,1140,0.0,98092,47.3175,-122.182,1120,7287,0,34
1338,445950.0,3,1.75,1300,7800,1.0,5,7,1300,0.0,98034,47.7321,-122.195,1520,7344,0,47
6557,573000.0,4,2.25,2150,9520,2.0,4,8,2150,0.0,98052,47.6885,-122.113,2000,9520,0,36
9446,425000.0,2,1.0,1320,8830,1.0,3,7,1020,0.0,98199,47.6433,-122.404,1620,8531,0,76
1871,616300.0,3,2.0,1700,8400,2.0,3,7,1700,0.0,98033,47.6825,-122.19,1820,9000,0,88
18651,690000.0,3,2.0,1890,6620,1.0,4,8,1890,0.0,98125,47.7016,-122.274,2590,7188,0,61
5164,240000.0,3,1.75,1100,7373,1.0,4,7,1100,0.0,98092,47.3124,-122.183,1430,8415,0,47
9106,682500.0,6,4.5,3500,8504,2.0,3,7,3500,0.0,98155,47.7351,-122.295,1550,8460,0,35
18754,585000.0,4,2.5,2370,15200,1.0,3,8,1660,0.0,98052,47.6295,-122.089,2360,13879,0,40
12083,320000.0,4,1.5,2020,8474,1.0,5,7,1010,0.0,98058,47.4579,-122.17,1720,8166,0,53
11420,745000.0,4,1.75,1990,8900,1.0,4,8,1990,0.0,98006,47.5639,-122.149,2620,8925,0,43
6825,350000.0,4,3.0,3380,16133,1.0,3,8,2330,0.0,98118,47.5501,-122.261,2500,11100,0,56
10099,920000.0,3,2.75,2590,223027,2.0,3,9,2590,0.0,98074,47.6145,-122.001,3410,212137,0,32
3776,522000.0,3,1.75,1630,15600,1.0,3,7,1630,0.0,98033,47.68,-122.165,1830,10850,0,57
2329,307000.0,3,1.0,770,6552,1.0,3,6,670,0.0,98146,47.5133,-122.372,920,7200,0,73
9497,280000.0,2,1.5,1480,15641,1.0,4,7,1480,0.0,98146,47.5008,-122.366,1520,7525,0,75
19113,424500.0,3,1.75,1460,7700,1.0,3,7,1460,0.0,98052,47.6981,-122.127,1720,7280,0,36
12956,225000.0,3,1.0,1490,15850,1.0,3,7,1490,0.0,98133,47.7411,-122.347,1950,13228,0,69
6883,230000.0,3,1.0,940,10875,1.0,3,7,940,0.0,98056,47.5121,-122.168,1250,11200,0,58
12402,575000.0,4,2.0,1650,5000,1.0,3,7,1650,0.0,98117,47.6781,-122.374,1690,2276,0,60
16469,627000.0,4,2.0,2030,9300,1.0,4,8,2030,0.0,98052,47.6658,-122.149,1800,9018,0,39
20001,290000.0,1,0.75,740,1284,1.0,4,6,740,0.0,98107,47.6741,-122.406,1430,3988,0,87
15418,660000.0,4,2.5,2290,9120,2.0,4,8,2290,0.0,98006,47.5613,-122.128,2290,9120,0,38
16397,630000.0,5,2.0,2330,6783,1.0,3,7,1310,0.0,98115,47.6955,-122.295,1930,6783,0,59
15229,480000.0,4,2.25,2520,2370,2.0,3,8,1690,0.0,98122,47.6109,-122.303,1530,2370,0,107
3107,158800.0,3,1.0,960,8291,1.0,3,6,960,0.0,98146,47.5006,-122.334,1110,8231,0,65
1043,470000.0,3,2.25,1780,8784,1.0,3,7,1230,0.0,98033,47.701,-122.172,1780,7704,0,38
16755,545000.0,3,1.75,1400,4000,1.5,4,7,1400,0.0,98117,47.6902,-122.388,1050,4330,0,90
15218,359000.0,3,2.25,1650,7218,1.0,3,7,1230,0.0,98133,47.7237,-122.335,1690,7459,0,30
8056,260000.0,5,2.25,2320,6375,1.0,4,7,1270,0.0,98001,47.3351,-122.282,1760,7600,0,48
12343,305000.0,4,1.75,2251,12731,1.0,4,8,1390,0.0,98003,47.3369,-122.32,2520,12539,0,58
6694,468000.0,4,2.5,2150,8165,1.0,3,8,1430,0.0,98177,47.773,-122.371,2360,7980,0,58
16027,390000.0,3,1.75,1870,40250,1.0,5,7,1870,0.0,98038,47.4038,-122.036,1870,40250,0,56
13591,801501.0,4,2.25,2250,13500,2.0,4,9,2250,0.0,98007,47.621,-122.151,2730,13500,0,35
5152,169000.0,3,1.0,910,7686,1.0,3,7,910,0.0,98001,47.3405,-122.288,1020,7686,0,46
9598,450000.0,3,2.5,2790,48994,2.0,4,9,2790,0.0,98042,47.3487,-122.088,2550,37834,0,31
12453,222900.0,2,1.0,1110,6411,1.0,3,6,1110,0.0,98178,47.4962,-122.242,1150,6504,0,71
8907,740000.0,3,1.75,1380,4590,1.0,2,7,930,0.0,98115,47.6841,-122.293,1320,4692,0,65
7694,345000.0,3,1.5,1030,6969,1.0,4,6,1030,0.0,98108,47.5492,-122.3,1420,6000,0,94
3525,865000.0,5,3.0,2830,8854,1.0,4,8,1500,0.0,98040,47.5743,-122.209,2260,8604,0,36
18516,390000.0,4,2.75,2500,12848,1.0,3,8,2120,0.0,98003,47.3364,-122.321,2370,12497,0,40
5459,347000.0,3,1.0,1270,8400,1.0,3,7,1270,0.0,98011,47.7604,-122.198,1390,8400,0,60
5766,842000.0,4,1.75,2170,9525,1.0,3,8,2170,0.0,98040,47.5685,-122.217,1910,9525,0,55
3141,325000.0,4,1.75,1370,9993,1.0,3,6,1370,0.0,98028,47.7572,-122.228,1650,11592,0,97
6528,295000.0,3,2.0,1400,7384,1.0,3,7,1150,0.0,98058,47.4655,-122.174,1820,7992,0,36
6645,176000.0,2,1.0,770,5200,1.0,5,6,770,0.0,98042,47.3627,-122.087,1150,5330,0,46
18765,415000.0,1,1.0,760,3000,1.0,3,7,760,0.0,98122,47.6059,-122.303,1270,3000,0,115
3416,375000.0,4,2.5,1800,8432,1.0,4,7,1200,0.0,98133,47.7463,-122.336,1780,8432,0,55
7261,195000.0,3,1.75,1190,14777,1.0,4,7,1190,0.0,98023,47.2933,-122.377,2240,8325,0,50
6437,517500.0,3,1.75,1810,10625,1.0,3,8,1370,0.0,98027,47.5322,-122.049,2140,10922,0,42
13753,340000.0,3,1.0,980,7228,1.5,3,7,980,0.0,98133,47.7294,-122.353,1070,7228,0,69
18948,420000.0,3,1.5,1130,5413,1.0,3,7,940,0.0,98125,47.7021,-122.32,1400,7168,0,69
9748,306000.0,3,2.0,1160,7217,1.0,3,7,1160,0.0,98034,47.7279,-122.227,1870,9104,0,46
11509,395000.0,2,1.75,1400,2500,1.0,5,7,710,0.0,98116,47.5628,-122.391,1250,5700,0,99
16799,352500.0,4,2.0,1970,7451,1.0,3,8,1350,0.0,98133,47.765,-122.335,1980,7510,0,53
18248,148900.0,4,1.75,1700,6000,1.0,3,7,1700,0.0,98002,47.3252,-122.208,1280,6000,0,48
235,1030000.0,5,4.0,3760,28040,2.0,3,10,3760,0.0,98033,47.6489,-122.183,3430,35096,0,32
11379,500000.0,3,1.75,1560,16194,1.0,3,8,1560,0.0,98005,47.5966,-122.175,2430,16193,0,54
7429,1310000.0,5,3.0,3650,16600,1.0,4,9,1860,0.0,98006,47.56,-122.144,3150,10400,0,37
8499,299800.0,2,1.0,790,5240,1.0,4,6,790,0.0,98118,47.5303,-122.288,1430,5320,0,90
13656,375000.0,4,1.75,1870,12500,1.0,5,6,1030,0.0,98056,47.511,-122.197,2060,14141,0,72
6744,286000.0,2,1.0,780,3475,1.0,4,5,780,0.0,98045,47.4944,-121.789,1210,6769,0,85
1609,378000.0,4,2.5,1890,12236,1.0,3,7,1230,0.0,98045,47.4491,-121.78,1390,11360,0,37
14874,310000.0,3,2.0,2010,12950,1.0,3,8,2010,0.0,98034,47.7222,-122.229,1490,10181,0,62
1911,315000.0,3,1.75,1660,8160,1.0,4,7,1660,0.0,98166,47.4608,-122.358,1490,8100,0,64
14860,234950.0,4,2.0,1450,7560,1.0,3,7,1450,0.0,98001,47.3375,-122.276,1430,7560,0,48
4624,710000.0,4,2.75,2090,8064,2.0,5,7,2090,0.0,98033,47.6829,-122.195,1460,8400,0,48
16361,175000.0,2,1.0,620,6600,1.0,3,6,620,0.0,98168,47.4862,-122.33,1050,6600,0,52
674,385000.0,3,1.75,1800,18000,1.0,3,8,1200,0.0,98058,47.4406,-122.146,1800,18000,0,47
1583,300000.0,3,1.5,1500,14750,1.5,4,6,1500,0.0,98168,47.495,-122.318,1270,15100,0,82
11785,530000.0,5,2.25,2140,7910,1.0,3,7,1070,0.0,98007,47.6071,-122.137,1680,8700,0,53
11008,375000.0,4,2.75,1890,5240,1.0,3,7,980,0.0,98106,47.5528,-122.356,1600,5240,0,34
3996,210000.0,2,1.75,1000,3554,1.0,4,8,1000,0.0,98198,47.3811,-122.32,1150,4000,0,40
